Class Name,Instance Side Definition,Class Side Definition
LazyTabGroupTest,"TestCase subclass: #LazyTabGroupTest 	instanceVariableNames: 'window tabs' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Glamour-Tests-Morphic'","LazyTabGroupTest class 	instanceVariableNames: ''"
LazyTabPage,"BorderedMorph subclass: #LazyTabPage 	instanceVariableNames: 'actualPageMorph labelMorph lazyPageMorphCreation toolbar' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Glamour-Morphic-Widgets'","LazyTabPage class 	instanceVariableNames: ''"
LazyTabPageAnnouncement,"Announcement subclass: #LazyTabPageAnnouncement 	instanceVariableNames: 'page tabs pageIndex' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Glamour-Morphic-Widgets'","LazyTabPageAnnouncement class 	instanceVariableNames: ''"
LazyTabPageChanged,"LazyTabPageAnnouncement subclass: #LazyTabPageChanged 	instanceVariableNames: 'oldPage' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Glamour-Morphic-Widgets'","LazyTabPageChanged class 	instanceVariableNames: ''"
LazyTabPageRemoved,"LazyTabPageAnnouncement subclass: #LazyTabPageRemoved 	instanceVariableNames: 'newIndex' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Glamour-Morphic-Widgets'","LazyTabPageRemoved class 	instanceVariableNames: ''"
LeafNode,"ParseNode subclass: #LeafNode 	instanceVariableNames: 'key code index' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Compiler-ParseNodes'","LeafNode class 	instanceVariableNames: ''"
LegacyWeakSubscription,"WeakAnnouncementSubscription weakSubclass: #LegacyWeakSubscription 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Announcements-Core'","LegacyWeakSubscription class 	instanceVariableNames: ''"
Lesson,"Object subclass: #Lesson 	instanceVariableNames: 'title lesson' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'ProfStef-Core'","Lesson class 	instanceVariableNames: ''"
LessonTestInstanciation,"TestCase subclass: #LessonTestInstanciation 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'ProfStef-Tests'","LessonTestInstanciation class 	instanceVariableNames: ''"
LessonView,"Object subclass: #LessonView 	instanceVariableNames: 'shoutMorph window sourceTextModel' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'ProfStef-Core'","LessonView class 	instanceVariableNames: ''"
LibC,"FFILibrary subclass: #LibC 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'UnifiedFFI-Libraries'","LibC class 	instanceVariableNames: ''"
LimitedWriteStream,"WriteStream subclass: #LimitedWriteStream 	instanceVariableNames: 'limit limitBlock' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Streams'","LimitedWriteStream class 	instanceVariableNames: ''"
LimitingLineStreamWrapper,"Object subclass: #LimitingLineStreamWrapper 	instanceVariableNames: 'stream line limitingBlock position' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Streams'","LimitingLineStreamWrapper class 	instanceVariableNames: ''"
LineMorph,"PolygonMorph subclass: #LineMorph 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Morphic-Base-Basic'","LineMorph class 	instanceVariableNames: ''"
LineSegment,"Object subclass: #LineSegment 	instanceVariableNames: 'start end' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Balloon-Geometry'","LineSegment class 	instanceVariableNames: ''"
LinearGradientPaint,"GradientPaint subclass: #LinearGradientPaint 	instanceVariableNames: 'start stop' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Athens-Core-Paints'","LinearGradientPaint class 	instanceVariableNames: ''"
Link,"Object subclass: #Link 	instanceVariableNames: 'nextLink' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Support'","Link class 	instanceVariableNames: ''"
LinkedList,"SequenceableCollection subclass: #LinkedList 	instanceVariableNames: 'firstLink lastLink' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Sequenceable'","LinkedList class 	uses: TSortable classTrait 	instanceVariableNames: ''"
LinkedListTest,"TestCase subclass: #LinkedListTest 	uses: TAddTest - {#testTAddWithOccurences. #testTAddTwice. #testTWriteTwice} + TEmptyTest + TIterateTest + TIterateSequencedReadableTest + TPrintTest + TAsStringCommaAndDelimiterSequenceableTest + TIndexAccess + TSequencedElementAccessTest + TSubCollectionAccess + (TConvertTest - {#testAsByteArray. #integerCollectionWithoutEqualElements}) + (TCopyPartOfSequenceable - {#testCopyEmptyMethod}) + (TCopySequenceableSameContents - {#testSortBy. #integerCollection}) + TCopySequenceableWithOrWithoutSpecificElements + TCopyTest + (TCopySequenceableWithReplacement - {#testCopyReplaceAllWithManyOccurence. #collectionWith2TimeSubcollection}) + TBeginsEndsWith + TRemoveTest + TSetArithmetic + TIncludesWithIdentityCheckTest + TStructuralEqualityTest + TOccurrencesTest + TSortTest 	instanceVariableNames: 'nextLink n list link1 link2 link3 link4 nonEmpty otherList link collectionWithNil collectionWithoutNil nonEmpty1Element collectionWithoutEqualElements elementNotIn elementIn sameAtendAndBegining collection5Elements collectResult unsortedCollection sortedCollection' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Tests-Sequenceable'","LinkedListTest class 	uses: TAddTest classTrait + TEmptyTest classTrait + TIterateTest classTrait + TIterateSequencedReadableTest classTrait + TPrintTest classTrait + TAsStringCommaAndDelimiterSequenceableTest classTrait + TIndexAccess classTrait + TSequencedElementAccessTest classTrait + TSubCollectionAccess classTrait + TConvertTest classTrait + TCopyPartOfSequenceable classTrait + TCopySequenceableSameContents classTrait + TCopySequenceableWithOrWithoutSpecificElements classTrait + TCopyTest classTrait + TCopySequenceableWithReplacement classTrait + TBeginsEndsWith classTrait + TRemoveTest classTrait + TSetArithmetic classTrait + TIncludesWithIdentityCheckTest classTrait + TStructuralEqualityTest classTrait + TOccurrencesTest classTrait + TSortTest classTrait 	instanceVariableNames: ''"
ListDialogWindow,"MessageDialogWindow subclass: #ListDialogWindow 	instanceVariableNames: 'pattern list searchMorph listMorph listIndex answer listBlock listCreationProcess displayBlock browseBlock acceptNewEntry' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Polymorph-Widgets-Windows'","ListDialogWindow class 	instanceVariableNames: 'searchList'"
ListItemWrapper,"Model subclass: #ListItemWrapper 	instanceVariableNames: 'item model' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Morphic-Widgets-List'","ListItemWrapper class 	instanceVariableNames: ''"
ListModel,"AbstractWidgetModel subclass: #ListModel 	instanceVariableNames: 'selectionHolder listHolder menuHolder shortcutsHolder multiSelectionHolder multiSelection allowToSelect listItemsCache filteringBlockHolder sortingBlockHolder wrapBlockHolder listAnnouncer backgroundColorBlock autoDeselect' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Spec-Core-Widgets'","ListModel class 	instanceVariableNames: ''"
ListModelTest,"TestCase subclass: #ListModelTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Spec-Tests'","ListModelTest class 	instanceVariableNames: ''"
ListSelectionModel,"ComposableModel subclass: #ListSelectionModel 	instanceVariableNames: 'listModel textModel1 textModel2 textRefreshingProcess' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Spec-Examples'","ListSelectionModel class 	instanceVariableNames: ''"
LiteralDictionary,"Dictionary subclass: #LiteralDictionary 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Compiler-Support'","LiteralDictionary class 	instanceVariableNames: ''"
LiteralDictionaryTest,"DictionaryTest subclass: #LiteralDictionaryTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Compiler-Tests'","LiteralDictionaryTest class 	instanceVariableNames: ''"
LiteralNode,"LeafNode subclass: #LiteralNode 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Compiler-ParseNodes'","LiteralNode class 	instanceVariableNames: ''"
LiteralVariable,"Association subclass: #LiteralVariable 	instanceVariableNames: '' 	classVariableNames: 'Properties' 	poolDictionaries: '' 	category: 'Slot-Variables'","LiteralVariable class 	instanceVariableNames: ''"
LiteralVariableNode,"VariableNode subclass: #LiteralVariableNode 	instanceVariableNames: 'writeNode' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Compiler-ParseNodes'","LiteralVariableNode class 	instanceVariableNames: ''"
LoadUpdatesCommandLineHandler,"CommandLineHandler subclass: #LoadUpdatesCommandLineHandler 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'UpdateStreamer-Core'","LoadUpdatesCommandLineHandler class 	instanceVariableNames: ''"
LoadedPackagesGroupCreatingCodeProvider,"Object subclass: #LoadedPackagesGroupCreatingCodeProvider 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'NautilusGroupAutoBuilder'","LoadedPackagesGroupCreatingCodeProvider class 	instanceVariableNames: ''"
Loader,"Object subclass: #Loader 	instanceVariableNames: '' 	classVariableNames: 'PackagesBeforeLastLoad' 	poolDictionaries: '' 	category: 'ScriptLoader50'","Loader class 	instanceVariableNames: ''"
LoadingMorph,"ImageMorph subclass: #LoadingMorph 	instanceVariableNames: 'currentState' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Komitter-Support'","LoadingMorph class 	instanceVariableNames: ''"
LoadingMorphState,"Object subclass: #LoadingMorphState 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Komitter-Support'","LoadingMorphState class 	instanceVariableNames: 'image'"
LoadingState,"LoadingThenOkState subclass: #LoadingState 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Komitter-Support'","LoadingState class 	instanceVariableNames: ''"
LoadingThenOk,"ComposableModel subclass: #LoadingThenOk 	instanceVariableNames: 'state' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Komitter-Support'","LoadingThenOk class 	instanceVariableNames: ''"
LoadingThenOkState,"Object subclass: #LoadingThenOkState 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Komitter-Support'","LoadingThenOkState class 	instanceVariableNames: ''"
LocalTimeZone,"AbstractTimeZone subclass: #LocalTimeZone 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: 'ChronologyConstants' 	category: 'Kernel-Chronology'","LocalTimeZone class 	instanceVariableNames: ''"
Locale,"Object subclass: #Locale 	instanceVariableNames: 'id shortDate longDate time decimalSymbol digitGrouping currencySymbol currencyNotation measurement offsetLocalToUTC offsetVMToUTC dstActive' 	classVariableNames: 'Activated Current CurrentPlatform KnownLocales LanguageSymbols LocaleChangeListeners PlatformEncodings' 	poolDictionaries: '' 	category: 'System-Localization-Locales'","Locale class 	instanceVariableNames: 'localeAnnouncer'"
LocaleAnnouncementTests,"TestCase subclass: #LocaleAnnouncementTests 	instanceVariableNames: 'saveCurrent catchedAnnouncement' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'System-Localization-Tests'","LocaleAnnouncementTests class 	instanceVariableNames: ''"
LocaleChanged,"Announcement subclass: #LocaleChanged 	instanceVariableNames: 'newLocale oldLocale' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'System-Localization-Locales'","LocaleChanged class 	instanceVariableNames: ''"
LocaleChangedTest,"TestCase subclass: #LocaleChangedTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'System-Localization-Tests'","LocaleChangedTest class 	instanceVariableNames: ''"
LocaleID,"Object subclass: #LocaleID 	instanceVariableNames: 'isoLanguage isoCountry' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'System-Localization-Locales'","LocaleID class 	instanceVariableNames: ''"
LocaleIDTest,"TestCase subclass: #LocaleIDTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'System-Localization-Tests'","LocaleIDTest class 	instanceVariableNames: ''"
LocaleTest,"TestCase subclass: #LocaleTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'System-Localization-Tests'","LocaleTest class 	instanceVariableNames: ''"
LockableTab,"Tab subclass: #LockableTab 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Morphic-Widgets-Tabs'","LockableTab class 	instanceVariableNames: ''"
LogicalFont,"AbstractFont subclass: #LogicalFont 	instanceVariableNames: 'realFont emphasis familyName fallbackFamilyNames pointSize stretchValue weightValue slantValue derivatives boldDerivative italicDerivative boldItalicDerivative' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'FontInfrastructure'","LogicalFont class 	instanceVariableNames: 'all'"
LogicalFontManager,"Object subclass: #LogicalFontManager 	instanceVariableNames: 'fontProviders' 	classVariableNames: '' 	poolDictionaries: 'TextConstants' 	category: 'FontInfrastructure'","LogicalFontManager class 	instanceVariableNames: 'current'"
LogicalFontManagerTest,"TestCase subclass: #LogicalFontManagerTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'FontInfrastructure-Tests'","LogicalFontManagerTest class 	instanceVariableNames: ''"
LogicalFontStoredSetting,"AbstractFontStoredSetting subclass: #LogicalFontStoredSetting 	instanceVariableNames: 'fallbackFamilyNames stretchValue weightValue slantValue' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'System-Settings-Persistence-Ston-StoredSettings'","LogicalFontStoredSetting class 	instanceVariableNames: ''"
LoginFailedException,"ProtocolClientError subclass: #LoginFailedException 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Network-Protocols'","LoginFailedException class 	instanceVariableNames: ''"
LongMessageDialogWindow,"MessageDialogWindow subclass: #LongMessageDialogWindow 	instanceVariableNames: 'entryText' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Polymorph-Widgets-Windows'","LongMessageDialogWindow class 	instanceVariableNames: ''"
LongTestCase,"TestCase subclass: #LongTestCase 	instanceVariableNames: '' 	classVariableNames: 'RunLongTestCases' 	poolDictionaries: '' 	category: 'SUnit-Core-Extensions'","LongTestCase class 	instanceVariableNames: ''"
LongTestCaseTest,"TestCase subclass: #LongTestCaseTest 	instanceVariableNames: 'longTestCaseSettingValue' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'SUnit-Core-Extensions'","LongTestCaseTest class 	instanceVariableNames: ''"
LongTestCaseTestUnderTest,"LongTestCase subclass: #LongTestCaseTestUnderTest 	instanceVariableNames: '' 	classVariableNames: 'RunStatus' 	poolDictionaries: '' 	category: 'SUnit-Core-Extensions'","LongTestCaseTestUnderTest class 	instanceVariableNames: ''"
LookupKey,"Magnitude subclass: #LookupKey 	instanceVariableNames: 'key' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Support'","LookupKey class 	instanceVariableNames: ''"
LucidaGrandeRegular,"EmbeddedFreeTypeFontFontDescription subclass: #LucidaGrandeRegular 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'EmbeddedFreeType'","LucidaGrandeRegular class 	instanceVariableNames: ''"
MBAbstractInfoList,"MBInfo subclass: #MBAbstractInfoList 	instanceVariableNames: 'packages projects groups infoList' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Versionner-Core-Model'","MBAbstractInfoList class 	instanceVariableNames: ''"
MBAbstractPackageCommand,"MBCommand subclass: #MBAbstractPackageCommand 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Versionner-Core-Commands'","MBAbstractPackageCommand class 	instanceVariableNames: ''"
MBAbstractPackageInfo,"MBSpecInfo subclass: #MBAbstractPackageInfo 	instanceVariableNames: 'packageName workingCopy' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Versionner-Core-Model'","MBAbstractPackageInfo class 	instanceVariableNames: ''"
MBAbstractTest,"TestCase subclass: #MBAbstractTest 	instanceVariableNames: 'configuration' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Versionner-Tests-Core-Model'","MBAbstractTest class 	instanceVariableNames: ''"
