"version","package","class"
"4","Refactoring-Critics","RBLiteralArrayCharactersRule"
"4","Refactoring-Critics","RBSendsDeprecatedMethodToGlobalRule"
"4","OpalCompiler-Core","ManifestOpalCompilerCore"
"4","OpalCompiler-Core","IRRemoteTempAccess"
"4","OpalCompiler-Core","OCTempVariable"
"4","Refactoring-Critics","RBCollectionProtocolRule"
"4","OpalCompiler-Core","IRPushClosureCopy"
"4","Refactoring-Critics","RBUnconditionalRecursionRule"
"4","Refactoring-Critics","RBSizeCheckRule"
"4","Refactoring-Critics","RBDetectContainsRule"
"4","Refactoring-Critics","RBIfTrueReturnsRule"
"4","Deprecated40","NBWin32Caret"
"4","OpalCompiler-Core","OCCopyingTempVariable"
"4","Morphic-Widgets-Tree","MorphTreeResizerMorph"
"4","OpalCompiler-Core","OCUndeclaredVariable"
"4","Refactoring-Critics","RBToDoCollectRule"
"4","Morphic-Widgets-Tree","MorphTreeChangeRequest"
"4","Refactoring-Critics","RBWhileTrueRule"
"4","Refactoring-Critics","RBEndTrueFalseRule"
"4","OpalCompiler-Core","OCASTClosureAnalyzer"
"4","OpalCompiler-Core","SyntaxErrorNotification"
"4","Refactoring-Critics","RBTrueFalseDuplicationRule"
"4","Morphic-Widgets-Tree","MorphTreeAnnounce"
